course,covid,firstgen,gender,race_ethnicity,term,grade,semester
Chem1,impacted,N,Female ,White,20211,A,2020_Fall
Chem1,impacted,N,Female ,White,20211,A,2020_Fall
Chem1,impacted,N,Female ,White,20211,A-,2020_Fall
Chem1,impacted,N,Female ,White,20211,B-,2020_Fall
Chem1,impacted,N,Female ,White,20211,C+,2020_Fall
Chem1,impacted,N,Female ,White,20211,A-,2020_Fall
Chem1,impacted,N,Female ,White,20211,C,2020_Fall
Chem1,impacted,N,Female ,White,20211,A,2020_Fall
Chem1,impacted,N,Female ,White,20211,A+,2020_Fall
Chem1,impacted,N,Female ,White,20211,A+,2020_Fall
Chem1,impacted,N,Female ,White,20211,A-,2020_Fall
Chem1,impacted,N,Female ,White,20211,A-,2020_Fall
Chem1,impacted,N,Female ,White,20211,B-,2020_Fall
Chem1,impacted,N,Female ,White,20211,A,2020_Fall
Chem1,impacted,N,Female ,White,20211,A+,2020_Fall
Chem1,impacted,N,Female ,White,20211,B,2020_Fall
Chem1,impacted,N,Female ,White,20211,A-,2020_Fall
Chem1,impacted,N,Female ,White,20211,A+,2020_Fall
Chem1,impacted,N,Female ,White,20211,B+,2020_Fall
Chem1,impacted,N,Female ,White,20211,B-,2020_Fall
Chem1,impacted,N,Female ,White,20211,A+,2020_Fall
Chem1,impacted,N,Female ,White,20211,B,2020_Fall
Chem1,impacted,N,Female ,White,20211,A+,2020_Fall
Chem1,impacted,N,Female ,White,20211,A-,2020_Fall
Chem1,impacted,N,Female ,White,20211,A+,2020_Fall
Chem1,impacted,N,Female ,White,20211,A,2020_Fall
Chem1,impacted,N,Female ,White,20211,A+,2020_Fall
Chem1,impacted,N,Female ,White,20211,A+,2020_Fall
Chem1,impacted,N,Female ,White,20211,B-,2020_Fall
Chem1,impacted,N,Female ,White,20211,B,2020_Fall
Chem1,impacted,N,Female ,White,20211,B-,2020_Fall
Chem1,impacted,N,Female ,White,20211,A,2020_Fall
Chem1,impacted,N,Female ,White,20211,A+,2020_Fall
Chem1,impacted,N,Female ,White,20211,A,2020_Fall
Chem1,impacted,N,Female ,White,20211,B,2020_Fall
Chem1,impacted,N,Female ,White,20211,C+,2020_Fall
Chem1,impacted,N,Female ,White,20211,A+,2020_Fall
Chem1,impacted,N,Female ,White,20211,A-,2020_Fall
Chem1,impacted,N,Female ,White,20211,A,2020_Fall
Chem1,impacted,N,Female ,White,20211,A-,2020_Fall
Chem1,impacted,N,Female ,White,20211,B+,2020_Fall
Chem1,impacted,N,Female ,White,20211,A,2020_Fall
Chem1,impacted,N,Female ,White,20211,A+,2020_Fall
Chem1,impacted,N,Female ,White,20211,B-,2020_Fall
Chem1,impacted,N,Female ,White,20211,A,2020_Fall
Chem1,impacted,N,Female ,White,20211,A-,2020_Fall
Chem1,impacted,N,Female ,White,20211,B-,2020_Fall
Chem1,impacted,N,Female ,White,20211,B,2020_Fall
Chem1,impacted,N,Female ,White,20211,B+,2020_Fall
Chem1,impacted,N,Female ,White,20211,B-,2020_Fall
Chem1,impacted,N,Female ,White,20211,B-,2020_Fall
Chem1,impacted,N,Female ,White,20211,B,2020_Fall
Chem1,impacted,N,Female ,White,20211,C,2020_Fall
Chem1,impacted,N,Female ,White,20211,F,2020_Fall
Chem1,impacted,N,Female ,White,20211,B+,2020_Fall
Chem1,impacted,N,Female ,White,20211,C+,2020_Fall
Chem1,impacted,N,Female ,White,20211,A,2020_Fall
Chem1,impacted,N,Female ,White,20211,A,2020_Fall
Chem1,impacted,N,Female ,White,20211,C-,2020_Fall
Chem1,impacted,N,Female ,White,20211,W,2020_Fall
Chem1,impacted,N,Female ,White,20211,A+,2020_Fall
Chem1,impacted,N,Female ,White,20211,C,2020_Fall
Chem1,impacted,N,Female ,White,20211,B,2020_Fall
Chem1,impacted,N,Female ,White,20211,A,2020_Fall
Chem1,impacted,N,Female ,White,20211,B,2020_Fall
Chem1,impacted,N,Female ,White,20211,C+,2020_Fall
Chem1,impacted,N,Female ,White,20211,B-,2020_Fall
Chem1,impacted,N,Female ,White,20211,D-,2020_Fall
Chem1,impacted,N,Female ,White,20211,C,2020_Fall
Chem1,impacted,N,Female ,White,20211,W,2020_Fall
Chem1,impacted,N,Female ,White,20211,B,2020_Fall
Chem1,impacted,N,Female ,White,20211,A,2020_Fall
Chem1,impacted,N,Female ,White,20211,F,2020_Fall
Chem1,impacted,N,Female ,White,20211,A,2020_Fall
Chem1,impacted,N,Female ,White,20211,B,2020_Fall
Chem1,impacted,N,Female ,White,20211,W,2020_Fall
Chem1,impacted,N,Female ,White,20211,A-,2020_Fall
Chem1,impacted,N,Female ,White,20211,C+,2020_Fall
Chem1,impacted,N,Female ,White,20211,C,2020_Fall
Chem1,impacted,N,Female ,White,20211,B-,2020_Fall
Chem1,impacted,N,Female ,White,20211,B,2020_Fall
Chem1,impacted,N,Female ,White,20211,B,2020_Fall
Chem1,impacted,N,Female ,White,20211,B+,2020_Fall
Chem1,impacted,N,Female ,White,20211,F,2020_Fall
Chem1,impacted,N,Female ,White,20211,C+,2020_Fall
Chem1,impacted,N,Female ,White,20211,F,2020_Fall
Chem1,impacted,N,Female ,White,20211,A+,2020_Fall
Chem1,impacted,N,Female ,White,20211,B-,2020_Fall
Chem1,impacted,N,Female ,White,20211,D-,2020_Fall
Chem1,impacted,N,Female ,White,20211,B+,2020_Fall
Chem1,impacted,N,Female ,White,20211,A-,2020_Fall
Chem1,impacted,N,Female ,White,20211,A,2020_Fall
Chem1,impacted,N,Female ,White,20211,A-,2020_Fall
Chem1,impacted,N,Female ,White,20211,B,2020_Fall
Chem1,impacted,N,Female ,White,20211,A-,2020_Fall
Chem1,impacted,N,Female ,White,20211,B-,2020_Fall
Chem1,impacted,N,Female ,White,20211,A+,2020_Fall
Chem1,impacted,N,Female ,White,20211,B,2020_Fall
Chem1,impacted,N,Female ,White,20211,B-,2020_Fall
Chem1,impacted,N,Female ,White,20211,B,2020_Fall
Chem1,impacted,N,Female ,White,20211,A-,2020_Fall
Chem1,impacted,N,Female ,White,20211,F,2020_Fall
Chem1,impacted,N,Female ,White,20211,C,2020_Fall
Chem1,impacted,N,Female ,White,20211,C,2020_Fall
Chem1,impacted,N,Female ,White,20211,A+,2020_Fall
Chem1,impacted,N,Female ,White,20211,A-,2020_Fall
Chem1,impacted,N,Female ,White,20211,B,2020_Fall
Chem1,impacted,N,Female ,White,20211,A-,2020_Fall
Chem1,impacted,N,Female ,White,20211,A+,2020_Fall
Chem1,impacted,N,Female ,White,20211,A,2020_Fall
Chem1,impacted,N,Female ,White,20211,F,2020_Fall
Chem1,impacted,N,Female ,White,20211,B-,2020_Fall
Chem1,impacted,N,Female ,White,20211,C+,2020_Fall
Chem1,impacted,N,Female ,White,20211,B+,2020_Fall
Chem1,impacted,N,Female ,White,20211,A,2020_Fall
Chem1,impacted,N,Female ,White,20211,A,2020_Fall
Chem1,impacted,N,Female ,White,20211,A-,2020_Fall
Chem1,impacted,N,Female ,White,20211,A+,2020_Fall
Chem1,impacted,N,Female ,White,20211,C,2020_Fall
Chem1,impacted,N,Female ,White,20211,A,2020_Fall
Chem1,impacted,N,Female ,White,20211,B-,2020_Fall
Chem1,impacted,N,Female ,White,20211,A-,2020_Fall
Chem1,impacted,N,Female ,White,20211,A+,2020_Fall
Chem1,impacted,N,Female ,White,20211,F,2020_Fall
Chem1,impacted,N,Female ,White,20211,A-,2020_Fall
Chem1,impacted,N,Female ,White,20211,C,2020_Fall
Chem1,impacted,N,Female ,White,20211,D+,2020_Fall
Chem1,impacted,N,Female ,White,20211,B+,2020_Fall
Chem1,impacted,N,Female ,White,20211,D+,2020_Fall
Chem1,impacted,N,Female ,White,20211,B,2020_Fall
Chem1,impacted,N,Female ,White,20211,A-,2020_Fall
Chem1,impacted,N,Female ,White,20211,A-,2020_Fall
Chem1,impacted,N,Female ,White,20211,B+,2020_Fall
Chem1,impacted,N,Female ,White,20211,B-,2020_Fall
Chem1,impacted,N,Female ,White,20211,A-,2020_Fall
Chem1,impacted,N,Female ,White,20211,A+,2020_Fall
Chem1,impacted,N,Female ,White,20211,A,2020_Fall
Chem1,impacted,N,Female ,White,20211,D,2020_Fall
Chem1,impacted,N,Female ,White,20211,A-,2020_Fall
Chem1,impacted,N,Female ,White,20211,C,2020_Fall
Chem1,impacted,N,Female ,White,20211,B-,2020_Fall
Chem1,impacted,N,Female ,White,20211,A,2020_Fall
Chem1,impacted,N,Female ,White,20211,B+,2020_Fall
Chem1,impacted,N,Female ,White,20211,C,2020_Fall
Chem1,impacted,N,Female ,White,20211,B,2020_Fall
Chem1,impacted,N,Female ,White,20211,A+,2020_Fall
Chem1,impacted,N,Female ,White,20211,F,2020_Fall
Chem1,impacted,N,Female ,White,20211,W,2020_Fall
Chem1,impacted,N,Female ,White,20211,A,2020_Fall
Chem1,impacted,N,Female ,White,20211,B,2020_Fall
Chem1,impacted,N,Female ,White,20211,W,2020_Fall
Chem1,impacted,N,Male   ,Asian,20211,D,2020_Fall
Chem1,impacted,N,Male   ,Asian,20211,B+,2020_Fall
Chem1,impacted,N,Male   ,Asian,20211,A,2020_Fall
Chem1,impacted,N,Male   ,Asian,20211,B,2020_Fall
Chem1,impacted,N,Male   ,Asian,20211,W,2020_Fall
Chem1,impacted,N,Male   ,Asian,20211,A,2020_Fall
Chem1,impacted,N,Male   ,Asian,20211,B+,2020_Fall
Chem1,impacted,N,Male   ,Asian,20211,A,2020_Fall
Chem1,impacted,N,Male   ,Asian,20211,F,2020_Fall
Chem1,impacted,N,Male   ,Asian,20211,B+,2020_Fall
Chem1,impacted,N,Male   ,Asian,20211,B,2020_Fall
Chem1,impacted,N,Male   ,Asian,20211,A,2020_Fall
Chem1,impacted,N,Male   ,Asian,20211,C+,2020_Fall
Chem1,impacted,N,Male   ,Asian,20211,B+,2020_Fall
Chem1,impacted,N,Male   ,Asian,20211,A,2020_Fall
Chem1,impacted,N,Male   ,Asian,20211,A,2020_Fall
Chem1,impacted,N,Male   ,Asian,20211,A,2020_Fall
Chem1,impacted,N,Male   ,Asian,20211,A,2020_Fall
Chem1,impacted,N,Male   ,Black or African American,20211,B-,2020_Fall
Chem1,impacted,N,Male   ,Black or African American,20211,A+,2020_Fall
Chem1,impacted,N,Male   ,Black or African American,20211,A,2020_Fall
Chem1,impacted,N,Male   ,Black or African American,20211,A+,2020_Fall
Chem1,impacted,N,Male   ,Black or African American,20211,F,2020_Fall
Chem1,impacted,N,Male   ,Black or African American,20211,D+,2020_Fall
Chem1,impacted,N,Male   ,Black or African American,20211,F,2020_Fall
Chem1,impacted,N,Male   ,Black or African American,20211,B,2020_Fall
Chem1,impacted,N,Male   ,Hispanic,20211,B,2020_Fall
Chem1,impacted,N,Male   ,Hispanic,20211,A,2020_Fall
Chem1,impacted,N,Male   ,Hispanic,20211,F,2020_Fall
Chem1,impacted,N,Male   ,Hispanic,20211,A+,2020_Fall
Chem1,impacted,N,Male   ,Hispanic,20211,A,2020_Fall
Chem1,impacted,N,Male   ,Hispanic,20211,B+,2020_Fall
Chem1,impacted,N,Male   ,Hispanic,20211,A-,2020_Fall
Chem1,impacted,N,Male   ,Hispanic,20211,B,2020_Fall
Chem1,impacted,N,Male   ,Hispanic,20211,B+,2020_Fall
Chem1,impacted,N,Male   ,Hispanic,20211,B,2020_Fall
Chem1,impacted,N,Male   ,Hispanic,20211,F,2020_Fall
Chem1,impacted,N,Male   ,Hispanic,20211,C,2020_Fall
Chem1,impacted,N,Male   ,Hispanic,20211,C,2020_Fall
Chem1,impacted,N,Male   ,Hispanic,20211,C+,2020_Fall
Chem1,impacted,N,Male   ,Hispanic,20211,A,2020_Fall
Chem1,impacted,N,Male   ,Hispanic,20211,B-,2020_Fall
Chem1,impacted,N,Male   ,Hispanic,20211,C+,2020_Fall
Chem1,impacted,N,Male   ,Hispanic,20211,F,2020_Fall
Chem1,impacted,N,Male   ,Hispanic,20211,B-,2020_Fall
Chem1,impacted,N,Male   ,Hispanic,20211,A,2020_Fall
Chem1,impacted,N,Male   ,Two or more races,20211,F,2020_Fall
Chem1,impacted,N,Male   ,Two or more races,20211,A+,2020_Fall
Chem1,impacted,N,Male   ,Two or more races,20211,B,2020_Fall
Chem1,impacted,N,Male   ,Two or more races,20211,B,2020_Fall
Chem1,impacted,N,Male   ,Two or more races,20211,A,2020_Fall
Chem1,impacted,N,Male   ,Two or more races,20211,B,2020_Fall
Chem1,impacted,N,Male   ,Two or more races,20211,A+,2020_Fall
Chem1,impacted,N,Male   ,Two or more races,20211,B-,2020_Fall
Chem1,impacted,N,Male   ,Two or more races,20211,A,2020_Fall
Chem1,impacted,N,Male   ,Two or more races,20211,B,2020_Fall
Chem1,impacted,N,Male   ,Two or more races,20211,F,2020_Fall
Chem1,impacted,N,Male   ,Two or more races,20211,C,2020_Fall
Chem1,impacted,N,Male   ,Two or more races,20211,A,2020_Fall
Chem1,impacted,N,Male   ,Two or more races,20211,B,2020_Fall
Chem1,impacted,N,Male   ,Two or more races,20211,D+,2020_Fall
Chem1,impacted,N,Male   ,Two or more races,20211,A,2020_Fall
Chem1,impacted,N,Male   ,Two or more races,20211,B-,2020_Fall
Chem1,impacted,N,Male   ,Two or more races,20211,A,2020_Fall
Chem1,impacted,N,Male   ,U.S. Nonresident,20211,B,2020_Fall
Chem1,impacted,N,Male   ,U.S. Nonresident,20211,A,2020_Fall
Chem1,impacted,N,Male   ,U.S. Nonresident,20211,F,2020_Fall
Chem1,impacted,N,Male   ,U.S. Nonresident,20211,A,2020_Fall
Chem1,impacted,N,Male   ,U.S. Nonresident,20211,F,2020_Fall
Chem1,impacted,N,Male   ,U.S. Nonresident,20211,A+,2020_Fall
Chem1,impacted,N,Male   ,U.S. Nonresident,20211,A+,2020_Fall
Chem1,impacted,N,Male   ,U.S. Nonresident,20211,B,2020_Fall
Chem1,impacted,N,Male   ,U.S. Nonresident,20211,B,2020_Fall
Chem1,impacted,N,Male   ,U.S. Nonresident,20211,A,2020_Fall
Chem1,impacted,N,Male   ,U.S. Nonresident,20211,B+,2020_Fall
Chem1,impacted,N,Male   ,U.S. Nonresident,20211,B+,2020_Fall
Chem1,impacted,N,Male   ,U.S. Nonresident,20211,C,2020_Fall
Chem1,impacted,N,Male   ,U.S. Nonresident,20211,A+,2020_Fall
Chem1,impacted,N,Male   ,U.S. Nonresident,20211,A,2020_Fall
Chem1,impacted,N,Male   ,U.S. Nonresident,20211,C,2020_Fall
Chem1,impacted,N,Male   ,U.S. Nonresident,20211,A-,2020_Fall
Chem1,impacted,N,Male   ,U.S. Nonresident,20211,A-,2020_Fall
Chem1,impacted,N,Male   ,U.S. Nonresident,20211,A,2020_Fall
Chem1,impacted,N,Male   ,U.S. Nonresident,20211,A,2020_Fall
Chem1,impacted,N,Male   ,U.S. Nonresident,20211,A,2020_Fall
Chem1,impacted,N,Male   ,U.S. Nonresident,20211,B+,2020_Fall
Chem1,impacted,N,Male   ,U.S. Nonresident,20211,F,2020_Fall
Chem1,impacted,N,Male   ,Unknown race and ethnicity,20211,B+,2020_Fall
Chem1,impacted,N,Male   ,Unknown race and ethnicity,20211,C+,2020_Fall
Chem1,impacted,N,Male   ,Unknown race and ethnicity,20211,B,2020_Fall
Chem1,impacted,N,Male   ,Unknown race and ethnicity,20211,A-,2020_Fall
Chem1,impacted,N,Male   ,Unknown race and ethnicity,20211,B-,2020_Fall
Chem1,impacted,N,Male   ,Unknown race and ethnicity,20211,D-,2020_Fall
Chem1,impacted,N,Male   ,Unknown race and ethnicity,20211,A,2020_Fall
Chem1,impacted,N,Male   ,White,20211,D-,2020_Fall
Chem1,impacted,N,Male   ,White,20211,B+,2020_Fall
Chem1,impacted,N,Male   ,White,20211,F,2020_Fall
Chem1,impacted,N,Male   ,White,20211,A,2020_Fall
Chem1,impacted,N,Male   ,White,20211,D+,2020_Fall
Chem1,impacted,N,Male   ,White,20211,A,2020_Fall
Chem1,impacted,N,Male   ,White,20211,A,2020_Fall
Chem1,impacted,N,Male   ,White,20211,A-,2020_Fall
Chem1,impacted,N,Male   ,White,20211,A-,2020_Fall
Chem1,impacted,N,Male   ,White,20211,A,2020_Fall
Chem1,impacted,N,Male   ,White,20211,W,2020_Fall
Chem1,impacted,N,Male   ,White,20211,A,2020_Fall
Chem1,impacted,N,Male   ,White,20211,A,2020_Fall
Chem1,impacted,N,Male   ,White,20211,A,2020_Fall
Chem1,impacted,N,Male   ,White,20211,A,2020_Fall
Chem1,impacted,N,Male   ,White,20211,B+,2020_Fall
Chem1,impacted,N,Male   ,White,20211,F,2020_Fall
Chem1,impacted,N,Male   ,White,20211,C,2020_Fall
Chem1,impacted,N,Male   ,White,20211,A,2020_Fall
Chem1,impacted,N,Male   ,White,20211,C+,2020_Fall
Chem1,impacted,N,Male   ,White,20211,A-,2020_Fall
Chem1,impacted,N,Male   ,White,20211,A-,2020_Fall
Chem1,impacted,N,Male   ,White,20211,D+,2020_Fall
Chem1,impacted,N,Male   ,White,20211,C+,2020_Fall
Chem1,impacted,N,Male   ,White,20211,A+,2020_Fall
Chem1,impacted,N,Male   ,White,20211,C+,2020_Fall
Chem1,impacted,N,Male   ,White,20211,F,2020_Fall
Chem1,impacted,N,Male   ,White,20211,B-,2020_Fall
Chem1,impacted,N,Male   ,White,20211,A,2020_Fall
Chem1,impacted,N,Male   ,White,20211,C,2020_Fall
Chem1,impacted,N,Male   ,White,20211,A-,2020_Fall
Chem1,impacted,N,Male   ,White,20211,C,2020_Fall
Chem1,impacted,N,Male   ,White,20211,A,2020_Fall
Chem1,impacted,N,Male   ,White,20211,B,2020_Fall
Chem1,impacted,N,Male   ,White,20211,C+,2020_Fall
Chem1,impacted,N,Male   ,White,20211,F,2020_Fall
Chem1,impacted,N,Male   ,White,20211,A-,2020_Fall
Chem1,impacted,N,Male   ,White,20211,D+,2020_Fall
Chem1,impacted,N,Male   ,White,20211,A+,2020_Fall
Chem1,impacted,N,Male   ,White,20211,F,2020_Fall
Chem1,impacted,N,Male   ,White,20211,A-,2020_Fall
Chem1,impacted,N,Male   ,White,20211,A,2020_Fall
Chem1,impacted,N,Male   ,White,20211,B,2020_Fall
Chem1,impacted,N,Male   ,White,20211,A,2020_Fall
Chem1,impacted,N,Male   ,White,20211,C,2020_Fall
Chem1,impacted,N,Male   ,White,20211,A,2020_Fall
Chem1,impacted,N,Male   ,White,20211,A,2020_Fall
Chem1,impacted,N,Male   ,White,20211,W,2020_Fall
Chem1,impacted,N,Male   ,White,20211,A,2020_Fall
Chem1,impacted,N,Male   ,White,20211,C+,2020_Fall
Chem1,impacted,N,Male   ,White,20211,B+,2020_Fall
Chem1,impacted,N,Male   ,White,20211,W,2020_Fall
Chem1,impacted,N,Male   ,White,20211,D,2020_Fall
Chem1,impacted,N,Male   ,White,20211,B+,2020_Fall
Chem1,impacted,N,Male   ,White,20211,A-,2020_Fall
Chem1,impacted,N,Male   ,White,20211,B+,2020_Fall
Chem1,impacted,N,Male   ,White,20211,B,2020_Fall
Chem1,impacted,N,Male   ,White,20211,B,2020_Fall
Chem1,impacted,N,Male   ,White,20211,B,2020_Fall
Chem1,impacted,N,Male   ,White,20211,B+,2020_Fall
Chem1,impacted,N,Male   ,White,20211,B,2020_Fall
Chem1,impacted,N,Male   ,White,20211,B,2020_Fall
Chem1,impacted,N,Male   ,White,20211,A-,2020_Fall
Chem1,impacted,N,Male   ,White,20211,A,2020_Fall
Chem1,impacted,N,Male   ,White,20211,W,2020_Fall
Chem1,impacted,N,Male   ,White,20211,B+,2020_Fall
Chem1,impacted,N,Male   ,White,20211,B+,2020_Fall
Chem1,impacted,N,Male   ,White,20211,A+,2020_Fall
Chem1,impacted,N,Male   ,White,20211,A-,2020_Fall
Chem1,impacted,N,Male   ,White,20211,B,2020_Fall
Chem1,impacted,N,Male   ,White,20211,B+,2020_Fall
Chem1,impacted,N,Male   ,White,20211,A,2020_Fall
Chem1,impacted,N,Male   ,White,20211,A+,2020_Fall
Chem1,impacted,N,Male   ,White,20211,B,2020_Fall
Chem1,impacted,N,Male   ,White,20211,F,2020_Fall
Chem1,impacted,N,Male   ,White,20211,A-,2020_Fall
Chem1,impacted,N,Male   ,White,20211,B,2020_Fall
Chem1,impacted,N,Male   ,White,20211,C,2020_Fall
Chem1,impacted,N,Male   ,White,20211,D,2020_Fall
Chem1,impacted,N,Male   ,White,20211,W,2020_Fall
Chem1,impacted,N,Male   ,White,20211,A,2020_Fall
Chem1,impacted,N,Male   ,White,20211,A,2020_Fall
Chem1,impacted,N,Male   ,White,20211,A,2020_Fall
Chem1,impacted,N,Male   ,White,20211,A,2020_Fall
Chem1,impacted,N,Male   ,White,20211,A,2020_Fall
Chem1,impacted,N,Male   ,White,20211,B+,2020_Fall
Chem1,impacted,N,Male   ,White,20211,B,2020_Fall
Chem1,impacted,N,Male   ,White,20211,A,2020_Fall
Chem1,impacted,N,Male   ,White,20211,A,2020_Fall
Chem1,impacted,N,Male   ,White,20211,A,2020_Fall
Chem1,impacted,N,Male   ,White,20211,C,2020_Fall
Chem1,impacted,N,Male   ,White,20211,B,2020_Fall
Chem1,impacted,N,Male   ,White,20211,B,2020_Fall
Chem1,impacted,N,Male   ,White,20211,A+,2020_Fall
Chem1,impacted,N,Male   ,White,20211,D+,2020_Fall
Chem1,impacted,N,Male   ,White,20211,B+,2020_Fall
Chem1,impacted,N,Male   ,White,20211,A-,2020_Fall
Chem1,impacted,N,Male   ,White,20211,C,2020_Fall
Chem1,impacted,N,Male   ,White,20211,A+,2020_Fall
Chem1,impacted,N,Male   ,White,20211,A,2020_Fall
Chem1,impacted,N,Male   ,White,20211,A-,2020_Fall
Chem1,impacted,N,Male   ,White,20211,A-,2020_Fall
Chem1,impacted,N,Male   ,White,20211,A,2020_Fall
Chem1,impacted,N,Male   ,White,20211,A,2020_Fall
Chem1,impacted,N,Male   ,White,20211,C+,2020_Fall
Chem1,impacted,N,Male   ,White,20211,B-,2020_Fall
Chem1,impacted,N,Male   ,White,20211,A-,2020_Fall
Chem1,impacted,N,Male   ,White,20211,A,2020_Fall
Chem1,impacted,N,Male   ,White,20211,A-,2020_Fall
Chem1,impacted,N,Male   ,White,20211,B,2020_Fall
Chem1,impacted,N,Male   ,White,20211,B,2020_Fall
Chem1,impacted,N,Male   ,White,20211,A,2020_Fall
Chem1,impacted,N,Male   ,White,20211,C,2020_Fall
Chem1,impacted,N,Male   ,White,20211,B,2020_Fall
Chem1,impacted,N,Male   ,White,20211,A+,2020_Fall
Chem1,impacted,N,Male   ,White,20211,D+,2020_Fall
Chem1,impacted,N,Male   ,White,20211,B-,2020_Fall
Chem1,impacted,N,Male   ,White,20211,B,2020_Fall
Chem1,impacted,N,Male   ,White,20211,B+,2020_Fall
Chem1,impacted,N,Male   ,White,20211,C,2020_Fall
Chem1,impacted,N,Male   ,White,20211,A+,2020_Fall
Chem1,impacted,N,Male   ,White,20211,C+,2020_Fall
Chem1,impacted,N,Male   ,White,20211,C+,2020_Fall
Chem1,impacted,N,Male   ,White,20211,A,2020_Fall
Chem1,impacted,N,Male   ,White,20211,F,2020_Fall
Chem1,impacted,N,Male   ,White,20211,C+,2020_Fall
Chem1,impacted,N,Male   ,White,20211,A,2020_Fall
Chem1,impacted,N,Male   ,White,20211,B,2020_Fall
Chem1,impacted,N,Male   ,White,20211,F,2020_Fall
Chem1,impacted,N,Male   ,White,20211,D,2020_Fall
Chem1,impacted,N,Male   ,White,20211,A-,2020_Fall
Chem1,impacted,N,Male   ,White,20211,A-,2020_Fall
Chem1,impacted,N,Male   ,White,20211,C,2020_Fall
Chem1,impacted,N,Male   ,White,20211,C,2020_Fall
Chem1,impacted,N,Male   ,White,20211,A,2020_Fall
Chem1,impacted,N,Male   ,White,20211,D+,2020_Fall
Chem1,impacted,N,Male   ,White,20211,B,2020_Fall
Chem1,impacted,N,Male   ,White,20211,A,2020_Fall
Chem1,impacted,N,Male   ,White,20211,B,2020_Fall
Chem1,impacted,N,Male   ,White,20211,A+,2020_Fall
Chem1,impacted,N,Male   ,White,20211,C,2020_Fall
Chem1,impacted,N,Male   ,White,20211,A-,2020_Fall
Chem1,impacted,N,Male   ,White,20211,B-,2020_Fall
Chem1,impacted,N,Male   ,White,20211,F,2020_Fall
Chem1,impacted,N,Male   ,White,20211,B,2020_Fall
Chem1,impacted,N,Male   ,White,20211,A,2020_Fall
Chem1,impacted,N,Male   ,White,20211,B+,2020_Fall
Chem1,impacted,N,Male   ,White,20211,A+,2020_Fall
Chem1,impacted,N,Male   ,White,20211,C,2020_Fall
Chem1,impacted,N,Male   ,White,20211,C-,2020_Fall
Chem1,impacted,N,Male   ,White,20211,A-,2020_Fall
Chem1,impacted,N,Male   ,White,20211,W,2020_Fall
